,tanggal,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,WSPM,AQI,Kategori_Udara
333,2014-01-28,37.80616740088106,72.91545309535218,24.634361233480178,41.500933524887515,862.9616711998098,43.23788546255506,0.6669603524229075,1021.4991189427312,-13.689427312775331,1.973568281938326,107,Unhealthy for Sensitive Groups
334,2014-01-29,73.26666666666667,96.2267830021473,25.91111111111111,55.953683483953206,1794.700731294175,9.688888888888888,-4.0488888888888885,1011.4488888888889,-8.04888888888889,1.1666666666666667,160,Unhealthy
335,2014-01-30,22.28491620111732,33.49949983348188,17.16759776536313,34.39301952928547,600.6875185277975,57.93854748603352,4.787709497206704,1012.0430167597766,-17.468715083798884,2.045251396648045,72,Moderate
336,2014-01-31,142.69565217391303,179.1304347826087,33.04347826086956,36.56155464251714,1226.0869565217392,19.565217391304348,-0.773913043478261,1011.9782608695652,-5.6000000000000005,1.5608695652173912,196,Unhealthy
337,2014-02-01,122.08823529411765,115.86180319923992,31.86764705882353,52.29163990523218,1929.8642125605727,8.029411764705882,2.4367647058823527,1008.3823529411765,-0.37058823529411766,1.3764705882352943,185,Unhealthy
338,2014-02-02,31.81283422459893,68.58611025426906,12.176470588235293,26.795701354928198,639.7367190059836,59.20320855614973,5.118181818181818,1010.8208556149733,-18.24331550802139,3.036898395721925,92,Moderate
339,2014-02-03,5.86013986013986,30.213286713286713,5.5524475524475525,20.47671180796094,302.4475524475524,69.91608391608392,-1.0860139860139861,1020.9671328671328,-27.444755244755243,3.8496503496503496,28,Good
340,2014-02-04,14.694779116465863,25.964679659022604,13.269076305220883,27.383130035261,513.0985257358951,60.3855421686747,-2.563453815261044,1023.0903614457832,-27.8855421686747,2.167871485943775,56,Moderate
341,2014-02-05,69.5909090909091,76.83333333333333,28.848484848484848,36.3817110297448,1328.7878787878788,25.03030303030303,-5.9803030303030305,1022.2075757575757,-19.97121212121212,0.9924242424242424,158,Unhealthy
342,2014-02-06,100.5,113.48282950730322,18.931818181818183,47.335720723923366,1445.1036960968129,26.636363636363637,-3.6454545454545455,1022.1159090909091,-11.811363636363637,1.05,174,Unhealthy
343,2014-02-07,93.77033492822966,72.34272149775816,28.291866028708135,52.137260615457045,1395.8776602646328,26.019138755980862,-3.1645933014354064,1019.9387559808613,-5.469856459330144,1.5038277511961724,171,Unhealthy
344,2014-02-08,47.740425531914894,37.596729406722424,16.08936170212766,32.89792988448372,903.1093372817501,43.08936170212766,-2.7940425531914896,1022.36,-13.39531914893617,2.64936170212766,131,Unhealthy for Sensitive Groups
345,2014-02-09,9.642857142857142,13.9,15.428571428571429,22.276251770507493,460.54940096640956,56.14642857142857,-5.598571428571428,1030.2335714285716,-20.083571428571428,2.5482142857142858,40,Good
346,2014-02-10,24.768339768339768,25.825563476395807,21.409266409266408,38.71703440212149,734.6003737906719,43.8957528957529,-5.9328185328185326,1028.5138996138994,-17.78146718146718,1.588030888030888,78,Moderate
347,2014-02-11,62.985074626865675,65.00651709964775,15.880597014925373,50.73333024268651,1388.2884937668464,24.597014925373134,-8.053731343283582,1021.568656716418,-15.350746268656716,1.1701492537313434,155,Unhealthy
348,2014-02-12,64.05154639175258,53.14023317060117,24.783505154639176,45.47820470027127,1029.7381311826146,37.75257731958763,-0.7185567010309278,1025.2855670103093,-14.921649484536083,1.5876288659793814,155,Unhealthy
349,2014-02-13,155.47368421052633,146.4318544787699,18.736842105263158,50.60368942886419,1523.4806122606042,23.894736842105264,-3.3263157894736843,1029.3999999999999,-7.773684210526315,1.5999999999999999,206,Very Unhealthy
350,2014-02-14,202.3,172.7,16.5,42.363858559263136,1709.2299362356803,12.4,-5.99,1021.99,-8.91,0.8699999999999999,252,Very Unhealthy
351,2014-02-16,81.26470588235294,73.25417296391255,20.38235294117647,37.50639322006183,1085.0665666442048,54.588235294117645,4.214705882352941,1023.464705882353,-8.376470588235295,1.4529411764705882,164,Unhealthy
352,2014-02-17,75.79069767441861,84.95171064964715,16.348837209302324,51.34283281397785,1214.0413517654397,40.55813953488372,0.8279069767441861,1029.3616279069768,-11.711627906976744,1.730232558139535,161,Unhealthy
353,2014-02-18,65.78010471204189,68.0765905394317,20.93193717277487,53.922361731060825,1090.6556062461632,35.55497382198953,-1.368586387434555,1025.9685863874345,-9.529319371727748,1.4748691099476439,156,Unhealthy
354,2014-02-19,47.832432432432434,44.325433703225016,17.2,43.9437421986116,924.2402937237742,46.75135135135135,1.4491891891891893,1021.872972972973,-11.455135135135134,1.6967567567567565,131,Unhealthy for Sensitive Groups
355,2014-02-20,135.93939393939394,139.49397905376236,20.454545454545453,57.06719301460916,1523.1923372910794,23.060606060606062,-2.1227272727272726,1024.8,-5.787878787878788,1.293939393939394,193,Unhealthy
356,2014-02-21,209.2,219.0,22.0,75.32771711852628,1832.3065816475741,23.4,-3.16,1024.2,-5.4,0.8400000000000001,259,Very Unhealthy
357,2014-02-22,55.0,104.6026175483142,7.0,50.63858559263139,1230.7664541189351,45.0,3.5,1022.5,-1.7,1.1,149,Unhealthy for Sensitive Groups
358,2014-02-24,55.0,104.6026175483142,7.0,50.63858559263139,1230.7664541189351,45.0,0.34375,1020.5875,-3.04375,0.7125,149,Unhealthy for Sensitive Groups
359,2014-02-25,55.0,104.60261754831419,7.0,50.63858559263139,1230.7664541189351,45.0,5.905882352941177,1018.2835294117648,-1.3717647058823528,1.0694117647058825,149,Unhealthy for Sensitive Groups
360,2014-02-26,57.0703125,78.93934046365843,13.9375,50.01649444476138,1172.6542759751806,38.5234375,3.11796875,1017.1734375,-1.3796875,1.2,152,Unhealthy
361,2014-02-27,16.789285714285715,11.0,12.660714285714286,24.34156637711654,450.46702305042476,57.6,4.095,1022.6685714285715,-13.173571428571428,2.4460714285714285,61,Moderate
362,2014-02-28,65.32374100719424,63.726618705035975,20.402877697841728,63.02158273381295,1308.63309352518,12.431654676258994,-0.12805755395683455,1021.3589928057554,-6.066187050359712,1.3431654676258993,156,Unhealthy
363,2014-03-01,41.77564102564103,51.756410256410255,16.66025641025641,39.56410256410256,826.2820512820513,57.6025641025641,7.608974358974359,1015.8044871794872,-14.801282051282051,2.296153846153846,116,Unhealthy for Sensitive Groups
364,2014-03-02,101.3953488372093,127.4186046511628,13.906976744186046,49.15944081569148,1170.4829407934637,23.023255813953487,2.9976744186046513,1016.1139534883721,-7.509302325581395,1.7767441860465119,175,Unhealthy
365,2014-03-03,195.44444444444446,208.66666666666666,2.0,50.63858559263139,877.7777777777778,2.0,-0.6333333333333333,1019.7777777777778,-3.177777777777778,0.5,246,Very Unhealthy
366,2014-03-04,10.791044776119403,12.228855721393035,9.686567164179104,25.35323383084577,504.09485480833706,56.417910447761194,5.506965174129354,1020.9199004975125,-19.41094527363184,3.4611940298507466,45,Good
367,2014-03-05,19.48,32.376,15.632,36.4,587.2,47.38,2.828,1022.2588000000001,-18.4852,2.2352,67,Moderate
368,2014-03-06,15.833976833976834,26.498069498069498,12.501930501930502,27.617760617760617,525.0963857279775,58.04247104247104,3.297683397683398,1023.4440154440155,-21.275289575289577,2.4687258687258686,59,Moderate
369,2014-03-07,42.33920704845815,61.16299559471366,19.929515418502202,46.381667777941104,887.5634276963455,39.581497797356825,3.4061674008810576,1022.6162995594714,-16.72511013215859,1.6797356828193832,118,Unhealthy for Sensitive Groups
370,2014-03-08,48.52777777777778,51.583333333333336,20.77777777777778,43.30555555555556,991.6666666666666,33.361111111111114,2.238888888888889,1016.4499999999999,-14.700000000000001,1.2777777777777777,133,Unhealthy for Sensitive Groups
371,2014-03-09,51.11764705882353,62.245098039215684,24.65686274509804,59.666666666666664,1239.2156862745098,27.098039215686274,0.5107843137254902,1019.4549019607842,-9.638235294117647,1.2950980392156861,139,Unhealthy for Sensitive Groups
372,2014-03-10,44.91,59.17423557934828,23.25,61.12747270333683,1164.7689808707041,15.2,0.42199999999999993,1019.8389999999999,-5.156000000000001,1.381,124,Unhealthy for Sensitive Groups
373,2014-03-11,53.42857142857143,92.1015706543703,15.545454545454545,37.559853048585076,891.508203025344,49.0,5.953246753246753,1014.138961038961,-5.597402597402597,3.011688311688312,145,Unhealthy for Sensitive Groups
374,2014-03-12,10.785714285714286,19.92142857142857,7.989285714285714,25.00357142857143,385.7142857142857,66.54642857142858,7.453571428571428,1019.2296428571428,-16.58535714285714,2.731785714285714,45,Good
375,2014-03-13,19.641434262948206,49.25099601593625,13.314741035856574,37.20318725099602,584.0637450199204,55.243027888446214,7.295617529880478,1015.3466135458167,-16.689243027888445,2.3752988047808765,67,Moderate
376,2014-03-14,20.054545454545455,76.36363636363636,12.356363636363636,30.072727272727274,488.111878014978,66.56727272727272,11.115636363636364,1011.6530909090908,-15.069090909090908,2.6014545454545455,68,Moderate
377,2014-03-15,75.12765957446808,135.72340425531914,28.574468085106382,64.84042553191489,1155.3191489361702,33.202127659574465,8.502127659574468,1004.0776595744682,-8.74255319148936,1.147872340425532,161,Unhealthy
378,2014-03-16,137.6,164.8,29.8,60.8,1700.0,19.2,8.040000000000001,1006.5600000000001,-5.76,1.48,193,Unhealthy
379,2014-03-17,51.70469798657718,174.22018693050296,13.335570469798657,31.825503355704697,629.0655466719392,59.56375838926174,14.771812080536913,1007.9664429530201,-4.731543624161074,2.796644295302013,141,Unhealthy for Sensitive Groups
380,2014-03-18,31.751968503937007,101.28346456692914,14.307086614173228,35.56299212598425,539.3700787401575,68.53543307086615,11.699212598425197,1015.8181102362204,-6.2405511811023615,2.2299212598425195,92,Moderate
381,2014-03-19,47.175438596491226,90.55438596491229,17.582456140350878,45.77894736842105,764.2105263157895,49.8,8.939298245614035,1016.8438596491228,-6.123859649122807,1.9842105263157894,130,Unhealthy for Sensitive Groups
382,2014-03-20,11.010452961672474,27.679442508710803,5.7874564459930316,22.951219512195124,383.3824615126095,67.22648083623693,12.07177700348432,1020.0487804878048,-11.216724738675957,2.4073170731707316,46,Good
383,2014-03-21,25.63157894736842,68.08771929824562,11.814035087719299,43.67719298245614,604.561403508772,54.19298245614035,14.307368421052631,1013.5459649122806,-9.118596491228072,2.08140350877193,79,Moderate
384,2014-03-22,42.3046875,103.80859375,14.265625,51.734375,744.921875,51.578125,14.76796875,1011.35703125,-9.14921875,2.13828125,118,Unhealthy for Sensitive Groups
385,2014-03-23,106.98058252427184,159.95145631067962,31.310679611650485,64.7864077669903,1389.3203883495146,54.50485436893204,9.575728155339805,1017.647572815534,-3.0019417475728156,1.1436893203883496,178,Unhealthy
386,2014-03-24,195.0,210.08333333333334,26.916666666666668,65.44444444444444,1705.5555555555557,36.861111111111114,8.444444444444445,1008.0222222222224,1.0944444444444443,1.113888888888889,245,Very Unhealthy
387,2014-03-25,183.0,186.63793103448276,31.017241379310345,63.172413793103445,1450.0,67.15517241379311,11.775862068965518,1004.2672413793103,3.136206896551724,1.160344827586207,233,Very Unhealthy
388,2014-03-26,193.21428571428572,194.47619047619048,23.047619047619047,69.5,1390.4761904761904,56.214285714285715,11.076190476190476,1003.5571428571429,5.026190476190476,1.0095238095238095,243,Very Unhealthy
389,2014-03-27,128.83333333333334,178.22863375115034,31.333333333333332,79.96758537125314,1726.9230108123554,12.738095238095237,13.416666666666666,1002.9261904761905,5.4714285714285715,0.9142857142857143,189,Unhealthy
390,2014-03-28,113.17703349282297,141.58373205741626,20.607655502392344,54.24401913875598,1355.5023923444976,50.5311004784689,17.1866028708134,1001.2794258373206,8.627272727272727,1.6253588516746411,181,Unhealthy
391,2014-03-29,30.030188679245285,64.96981132075472,7.362264150943396,32.31698113207547,416.22641509433964,65.85283018867925,17.523773584905662,1006.7211320754716,1.931698113207547,2.098867924528302,89,Moderate
392,2014-03-30,30.75451263537906,69.64981949458483,8.59927797833935,54.2202166064982,516.9675090252707,51.187725631768956,18.509025270758123,1008.9505415162455,-1.5350180505415163,1.5018050541516246,90,Moderate
393,2014-03-31,91.50602409638554,126.33132530120481,19.204819277108435,64.62650602409639,1140.9638554216867,50.04216867469879,15.86987951807229,1008.8469879518073,5.166867469879518,1.5156626506024096,170,Unhealthy
394,2014-04-01,112.82287822878229,109.23616236162361,14.678966789667896,60.9983555069023,1003.17908822228,66.20295202952029,16.63690036900369,1005.7649446494464,4.952029520295203,1.6457564575645756,181,Unhealthy
395,2014-04-02,97.16470588235295,146.42981418646397,20.41176470588235,55.09236997008049,926.515815326423,76.43529411764706,17.06156862745098,1008.9698039215685,3.1,2.194901960784314,173,Unhealthy
396,2014-04-03,23.257839721254356,71.65853658536585,6.2822299651567945,36.33797909407666,451.5679442508711,60.84320557491289,14.077351916376307,1017.0923344947735,-11.934146341463414,2.7609756097560973,74,Moderate
397,2014-04-04,32.74652777777778,132.71875,9.041666666666666,40.59722222222222,562.8472222222222,57.173611111111114,14.92673611111111,1008.7385416666667,-7.377777777777778,2.7718749999999996,94,Moderate
398,2014-04-05,23.03125,80.24100857705992,6.625,29.760124155478803,390.25103945262777,75.00347222222223,13.413194444444445,1015.8496527777778,-8.412500000000001,2.317013888888889,74,Moderate
399,2014-04-06,52.278169014084504,136.22535211267606,12.904929577464788,57.58802816901409,658.0985915492957,57.83450704225352,16.22605633802817,1010.9985915492957,-4.278521126760563,2.2299295774647887,142,Unhealthy for Sensitive Groups
400,2014-04-07,94.97637795275591,175.60236220472441,20.77952755905512,62.6718054550891,792.1259842519685,71.28740157480316,16.57007874015748,1006.9125984251968,1.1149606299212598,1.212992125984252,171,Unhealthy
401,2014-04-08,153.25806451612902,198.1506783628126,22.70967741935484,70.76849568976796,1347.8906695762869,51.516129032258064,14.080645161290322,1007.6462365591399,5.06236559139785,1.132258064516129,204,Very Unhealthy
402,2014-04-09,122.4421052631579,182.65270046179774,18.36315789473684,46.98858691345151,908.8663090774401,81.66315789473684,22.07315789473684,1003.5352631578947,2.153157894736842,2.305263157894737,186,Unhealthy
403,2014-04-10,62.073170731707314,225.87085939260066,25.573170731707318,53.97017490695763,1239.3056806887287,53.65853658536585,15.918292682926829,1014.5292682926829,-2.401219512195122,1.3939024390243901,154,Unhealthy
404,2014-04-11,58.72284644194757,104.56708041270882,16.314606741573034,58.12192637591957,912.3882567085743,56.46816479400749,14.492883895131087,1012.616479400749,0.03333333333333334,1.300374531835206,153,Unhealthy
405,2014-04-12,95.99601593625498,130.2836861956041,23.745019920318725,67.94100768112813,1337.8179257464415,68.90438247011951,14.757370517928287,1009.609561752988,0.8438247011952191,1.4294820717131476,172,Unhealthy
406,2014-04-13,141.53142857142856,178.00469108792294,21.76,73.69204962709172,1314.7251319261165,57.537142857142854,14.405142857142858,1011.0022857142857,5.726857142857143,1.1634285714285715,195,Unhealthy
407,2014-04-14,165.86458333333334,184.25882412364226,19.40625,62.31765146528505,1532.8520434806335,65.375,16.535416666666666,1009.7302083333334,9.523958333333333,1.2249999999999999,216,Very Unhealthy
408,2014-04-15,71.08163265306122,125.7673469387755,17.355102040816327,56.10577859909345,828.5714285714286,52.55102040816327,17.64204081632653,1012.7657142857144,5.432244897959184,1.8616326530612246,159,Unhealthy
409,2014-04-16,52.981617647058826,110.50443101138467,12.6875,66.29513665876935,701.8099241263118,39.911764705882355,16.495588235294118,1007.739705882353,-0.4698529411764706,0.9003676470588236,144,Unhealthy for Sensitive Groups
410,2014-04-17,92.33476394849785,109.66523605150215,17.369098712446352,64.068669527897,1283.2618025751074,54.5793991416309,14.368669527896996,1007.0313304721029,8.31459227467811,1.3017167381974248,170,Unhealthy
411,2014-04-18,138.37686567164178,130.47388059701493,17.21641791044776,61.406716417910445,1437.4282330377573,62.26865671641791,16.39365671641791,1013.3126865671642,8.84776119402985,1.6063432835820894,194,Unhealthy
412,2014-04-19,61.64664310954063,80.42756183745583,15.904593639575971,64.24381625441696,770.3180212014134,51.20141342756184,12.957597173144876,1014.3664310954064,2.801060070671378,1.613780918727915,154,Unhealthy
413,2014-04-20,60.47017543859649,71.9719298245614,8.287719298245614,53.40350877192982,653.6842105263158,52.68421052631579,15.177894736842104,1010.2385964912281,2.513333333333333,1.5185964912280703,154,Unhealthy
414,2014-04-21,47.15298507462686,68.09701492537313,7.373134328358209,49.69402985074627,525.7462686567164,64.18656716417911,18.047014925373137,1009.5406716417912,0.10708955223880597,1.8138059701492537,130,Unhealthy for Sensitive Groups
415,2014-04-22,59.21454545454545,95.74909090909091,9.905454545454546,52.74909090909091,570.5454545454545,79.32,19.255636363636363,1006.7647272727272,2.3523636363636364,1.9716363636363639,153,Unhealthy
416,2014-04-23,114.816,148.23923141057975,20.32,43.801108684741045,890.6461316329514,82.688,19.0284,1004.3675999999999,10.994,1.7624000000000002,182,Unhealthy
417,2014-04-24,112.4695340501792,130.40860215053763,18.333333333333332,44.68817204301075,883.8709677419355,93.37992831541219,19.33763440860215,1007.968817204301,11.721505376344087,1.6086021505376344,180,Unhealthy
418,2014-04-25,125.07042253521126,181.53665658518753,16.91549295774648,61.241388529473674,988.4614993537878,68.14788732394366,17.637323943661972,1010.525352112676,9.758450704225352,1.6957746478873241,187,Unhealthy
419,2014-04-26,40.736654804270465,85.14755452369944,4.804270462633452,27.007291398711356,416.9995088634042,59.644128113879006,16.48291814946619,1014.0074733096085,5.662277580071174,1.9213523131672596,114,Unhealthy for Sensitive Groups
420,2014-04-27,51.70034843205575,89.33423568752293,6.414634146341464,45.72323297987526,709.0855618530586,60.09756097560975,17.93658536585366,1014.1310104529616,4.699651567944251,1.864459930313589,141,Unhealthy for Sensitive Groups
421,2014-04-28,60.69337979094077,98.19839278766779,7.811846689895471,49.13660784256736,806.7537376513824,73.70731707317073,19.102090592334495,1012.6114982578397,5.091637630662021,1.4982578397212543,154,Unhealthy
422,2014-04-29,84.86075949367088,139.41221194826713,16.09704641350211,66.3770063111481,1002.725989198497,72.49367088607595,19.026160337552742,1007.2227848101265,6.361181434599156,1.5464135021097047,166,Unhealthy
423,2014-04-30,99.678391959799,151.61016863283834,18.77386934673367,64.69498297841311,989.1378441975291,82.36180904522612,19.405527638190954,1003.1286432160804,9.907035175879397,1.4552763819095478,174,Unhealthy
424,2014-05-01,112.50450450450451,163.71621621621622,14.256756756756756,45.714208749416784,804.9202673980036,74.88288288288288,18.877477477477477,1002.5527027027027,10.109909909909911,2.1864864864864866,180,Unhealthy
425,2014-05-02,22.73170731707317,45.944250871080136,3.010452961672474,20.244868192283146,280.13937282229966,77.57142857142857,15.933101045296167,1009.8226480836236,-1.7571428571428571,3.1783972125435542,73,Moderate
426,2014-05-03,37.91954022988506,101.15325670498085,7.049808429118774,44.108018881084895,443.0297565291913,51.84674329501916,15.516475095785442,1006.5662835249042,-0.25938697318007653,3.0839080459770116,107,Unhealthy for Sensitive Groups
427,2014-05-04,26.841549295774648,58.487360810539634,2.630281690140845,18.079120067424014,354.65868245237937,71.8556338028169,12.952112676056338,1011.5369718309859,-9.507746478873239,3.6735915492957747,82,Moderate
428,2014-05-05,25.61754385964912,54.34678606360732,3.905263157894737,37.161193678234525,464.10244719097267,59.14035087719298,14.521754385964911,1010.8726315789474,-6.391578947368421,1.9929824561403509,79,Moderate
429,2014-05-06,68.13632478632478,114.50546378824541,21.569230769230767,59.37273069310389,916.6663581499672,57.02948717948718,15.103418803418803,1002.251282051282,2.651282051282051,1.3914529914529916,158,Unhealthy
430,2014-05-07,49.318548387096776,84.00579292611452,7.737903225806452,35.975663870224935,674.9067015750668,70.77822580645162,19.89475806451613,1000.9975806451613,-0.7254032258064517,2.3875,135,Unhealthy for Sensitive Groups
431,2014-05-08,74.66181818181818,107.01636363636364,14.92,46.30282607703732,986.9090909090909,89.86545454545454,17.634545454545453,1007.805090909091,6.4381818181818184,1.8723636363636362,161,Unhealthy
432,2014-05-09,56.68181818181818,99.41276296656793,24.95,45.47650687979903,1036.0139355294352,88.7,17.65681818181818,1008.5331818181818,5.368181818181818,1.8677272727272727,152,Unhealthy
433,2014-05-10,49.61752988047809,85.42231075697211,25.147410358565736,48.12571451143636,1144.8666649730594,76.38247011952191,16.649003984063743,1009.7824701195219,6.145816733067729,1.5597609561752988,136,Unhealthy for Sensitive Groups
434,2014-05-11,23.39236111111111,26.62847222222222,3.423611111111111,29.176790822145467,815.2777777777778,69.47569444444444,12.038888888888888,1000.157638888889,9.965972222222222,1.5711805555555556,75,Moderate
435,2014-05-12,36.14703832752613,66.87262891401164,6.665505226480836,43.59076265866861,673.5994066899718,66.9581881533101,21.281881533101043,994.3602787456447,8.789547038327525,2.229965156794425,103,Unhealthy for Sensitive Groups
436,2014-05-13,48.80851851851852,111.9402714494548,9.044444444444444,48.60895919328264,646.1535582049265,66.71555555555555,22.39925925925926,994.4633333333333,3.8933333333333335,2.4344444444444444,134,Unhealthy for Sensitive Groups
437,2014-05-14,19.664335664335663,65.65676233611218,5.066433566433567,27.084970673790938,330.7691045578537,68.1923076923077,18.462237762237763,999.3150349650349,-1.2437062937062937,2.3115384615384618,67,Moderate
438,2014-05-15,45.76168224299065,127.97208493216421,6.490654205607477,57.7036391770536,559.9926682023752,39.873831775700936,18.94485981308411,994.5014018691588,3.2822429906542054,1.5883177570093456,126,Unhealthy for Sensitive Groups
439,2014-05-16,42.63178294573643,110.07528510827453,8.174418604651162,41.199591242896766,557.8412004652012,87.81782945736434,24.176356589147286,1001.3748062015504,3.4968992248062016,2.012403100775194,119,Unhealthy for Sensitive Groups
440,2014-05-17,52.95744680851064,117.55223904460912,17.340425531914892,56.60766920745238,923.1177214518697,86.26063829787235,20.766489361702128,1006.4675531914893,6.7622340425531915,1.4260638297872341,144,Unhealthy for Sensitive Groups
441,2014-05-18,61.51685393258427,116.92934583109454,15.235955056179776,59.694400142743916,938.2453064111761,71.30337078651685,21.492696629213484,1003.4898876404495,9.847752808988764,1.4191011235955056,154,Unhealthy
442,2014-05-19,89.56476683937824,126.87983343339349,10.564766839378239,41.95131204874827,901.1557814325168,116.81347150259067,21.318134715025906,999.4093264248704,15.483937823834196,1.4461139896373059,169,Unhealthy
443,2014-05-20,70.4077253218884,101.3175965665236,8.090128755364807,39.965513475604226,805.1502145922747,110.05150214592274,25.941630901287553,998.0137339055794,9.899141630901287,2.0931330472103005,159,Unhealthy
444,2014-05-21,96.32582417582417,139.31156722580565,20.002747252747252,54.187968667281645,1340.447983012296,80.9423076923077,22.532967032967033,1000.1978021978022,12.77967032967033,1.3571428571428572,172,Unhealthy
445,2014-05-22,86.46111111111111,141.37381106271843,10.484722222222222,42.51305830967832,954.6472045099113,111.27361111111111,27.138194444444444,999.9548611111111,12.742361111111112,1.9312500000000001,167,Unhealthy
446,2014-05-23,81.125,156.30456032697904,15.659090909090908,57.82304519928826,825.0,97.44886363636364,25.811931818181815,1003.4926136363637,13.730681818181818,1.3897727272727272,164,Unhealthy
447,2014-05-24,75.31899641577061,94.2157893731062,6.100358422939068,44.37362656272777,996.7465926966195,55.48745519713262,20.89068100358423,1001.8405017921147,18.412186379928315,1.307168458781362,161,Unhealthy
448,2014-05-25,59.6205533596838,88.27667984189723,2.9011857707509883,30.273253463478245,618.6986816368337,59.62450592885376,23.288932806324112,1000.2806324110672,6.367588932806324,2.6142292490118577,153,Unhealthy
449,2014-05-26,21.593525179856115,73.26978417266187,5.017985611510792,49.727488528780746,417.62589928057554,70.40647482014388,26.446402877697842,992.9964028776978,3.287410071942446,2.0946043165467625,71,Moderate
450,2014-05-27,24.477911646586346,102.55344519134515,3.9518072289156625,37.820248236952,363.2993289487465,69.61044176706827,26.575100401606424,990.404016064257,4.077510040160642,3.0534136546184736,77,Moderate
451,2014-05-28,30.76824034334764,86.75195379869798,8.094420600858369,56.27297521634514,613.7008556324326,79.29184549356223,26.528755364806866,994.62660944206,7.3218884120171674,1.7918454935622317,90,Moderate
452,2014-05-29,41.93953488372093,102.59451600179774,10.186046511627907,54.84763633023743,597.8175183912508,96.27906976744185,29.412558139534884,991.7023255813954,9.268372093023256,1.3837209302325582,117,Unhealthy for Sensitive Groups
453,2014-05-30,53.66304347826087,97.52425446282359,15.369565217391305,52.32989669284889,1085.5347548850784,76.81521739130434,26.540217391304346,999.2630434782608,11.631521739130434,1.3630434782608696,146,Unhealthy for Sensitive Groups
454,2014-05-31,73.94957983193277,122.87116013660646,16.781512605042018,48.54704005105698,1247.3167584975736,89.33613445378151,24.027731092436976,1001.3193277310925,14.711764705882354,1.3327731092436974,161,Unhealthy
455,2014-06-01,45.08243727598566,58.241160435648936,3.3620071684587813,34.381534988594545,714.6398800423151,116.47670250896057,23.23405017921147,1002.5870967741935,16.091397849462364,1.8236559139784947,125,Unhealthy for Sensitive Groups
456,2014-06-02,30.428571428571427,43.19325024794265,3.1986062717770034,36.467788619702866,549.3699001845762,99.54006968641114,21.445644599303133,1005.2013937282229,13.705226480836238,0.9947735191637631,90,Moderate
457,2014-06-03,35.37899543378995,56.360850116361384,6.365296803652968,47.33861903095408,654.8295184529194,85.97260273972603,23.823744292237443,1001.8922374429224,13.10730593607306,1.3488584474885843,100,Moderate
458,2014-06-04,56.05531914893617,91.8,9.46808510638298,52.78959294625756,918.0032615068891,92.8468085106383,24.625531914893617,1000.2417021276596,15.287234042553191,1.0748936170212766,151,Unhealthy
459,2014-06-05,65.85340314136126,104.22936048505206,11.209424083769633,55.74446559143014,910.3905692393382,81.54450261780104,25.856544502617805,998.8989528795812,16.422513089005236,1.0654450261780104,156,Unhealthy
460,2014-06-06,47.05490196078431,74.02513909879708,6.968627450980392,40.94268963108358,775.7465301130688,55.576470588235296,21.030980392156863,998.4176470588235,17.036078431372548,1.563921568627451,129,Unhealthy for Sensitive Groups
461,2014-06-07,9.684027777777779,24.05764797759831,2.392361111111111,27.165119244342105,349.06516129902406,66.5,22.826736111111114,997.7770833333333,10.555902777777778,1.9680555555555554,40,Good
462,2014-06-08,23.708029197080293,52.42335766423358,6.281021897810219,51.661595515274676,630.7692206354706,49.98540145985402,21.162043795620438,996.0532846715328,13.652189781021898,1.3222627737226278,75,Moderate
463,2014-06-09,28.832727272727272,50.03137742920529,6.454545454545454,43.048369500742574,641.4544141947133,71.30181818181818,22.38472727272727,998.725090909091,12.809454545454544,1.58,86,Moderate
464,2014-06-10,66.14982578397212,76.19932137664331,6.45993031358885,42.13878576151843,1160.841578077484,78.30662020905923,21.27142857142857,1002.6885017421602,16.219163763066202,1.1717770034843207,156,Unhealthy
465,2014-06-11,41.77622377622377,47.51048951048951,3.167832167832168,31.27845659298123,740.6670155738425,76.6118881118881,23.994405594405592,1003.5251748251749,14.694405594405596,1.343006993006993,116,Unhealthy for Sensitive Groups
466,2014-06-12,25.26923076923077,50.818899423414784,5.937062937062937,38.48095923905778,527.7030273303347,93.64685314685315,27.694755244755243,999.8251748251748,13.834615384615384,1.4786713286713287,79,Moderate
467,2014-06-13,48.12605042016807,79.12438074600132,7.4411764705882355,45.80520414114551,840.0452372021805,76.58823529411765,24.07689075630252,1001.6033613445378,17.459243697478993,1.192436974789916,132,Unhealthy for Sensitive Groups
468,2014-06-14,32.2970297029703,48.463444085593494,3.0594059405940595,39.55499348881709,584.2344810833295,77.61881188118812,23.802970297029702,1000.9816831683167,17.574257425742573,1.0341584158415842,93,Moderate
469,2014-06-15,99.78804347826087,126.84239130434783,10.152173913043478,56.27520970430778,1209.949817685429,93.44565217391305,24.773369565217394,998.829347826087,18.902173913043477,0.9706521739130435,174,Unhealthy
470,2014-06-16,123.65,136.83636363636364,3.5136363636363637,45.01653902542105,1020.6818181818181,96.33181818181818,24.71,996.6736363636364,19.39409090909091,1.1590909090909092,186,Unhealthy
471,2014-06-17,71.74349442379182,76.81860682192055,3.2676579925650557,34.336946414842494,853.7603453837838,108.66171003717471,21.76988847583643,996.4275092936803,18.780669144981413,1.415985130111524,159,Unhealthy
472,2014-06-18,57.83935742971887,65.51246031143901,3.5180722891566263,36.46842805458888,727.8034771746014,79.23293172690764,23.975502008032127,996.8144578313253,17.836144578313252,1.3943775100401605,152,Unhealthy
